Machine_ID,Timestamp,temprature_C,Vibration_m_s2,Pressure_bar,Humidity_%,Oil_Level_%,Load_Capacity_%,Maintenance_History,Failure_Type
1079,15-01-2024 04:45,75.79,0.66,3.16,73,39.32,81.96,0,Mechanical
1098,25-01-2024 22:54,68.79,0.5,3.45,50,42.24,85.97,0,Electrical
1029,07-01-2024 14:31,79.28,0.53,3.46,38,51.78,74.65,0,Electrical
1073,01-01-2024 03:03,67.38,0.74,3.36,29,40.64,75.32,0,Wear
1017,07-01-2024 13:55,73.48,0.52,3.8,72,55.5,91.27,0,Electrical
1068,14-01-2024 08:30,65.41,0.68,3.85,53,46.96,80.67,0,Electrical
1092,19-01-2024 01:28,74.25,0.51,3.04,32,60.84,78.49,1,Good_Maintenance
1038,08-01-2024 20:52,73.45,0.74,3.08,41,56.74,75.84,1,Good_Maintenance
1059,30-01-2024 16:36,79.5,0.8,3.48,67,38.78,76.7,1,Overheating
1097,04-01-2024 06:42,84.68,0.3,3.17,46,37.39,80.24,0,Mechanical
1042,11-01-2024 13:14,77.33,0.45,3.32,42,52.08,85.74,1,Overheating
1044,19-01-2024 11:51,75.37,0.56,2.73,51,48.18,74.41,1,Overheating
1022,20-01-2024 09:12,66.87,0.5,3.09,26,62.74,78.78,0,Hydraulic
1068,12-01-2024 22:06,51.87,0.73,3.23,25,53.9,88.93,1,Good_Maintenance
1093,12-01-2024 02:16,80.39,0.63,2.83,65,45.42,72.33,1,Overheating
1005,27-01-2024 19:43,84.85,0.46,2.54,32,66.81,86.32,0,Hydraulic
1055,09-01-2024 08:46,72.5,0.81,3.71,45,45.71,90.49,0,Hydraulic
1003,24-01-2024 05:24,61.95,0.81,2.58,48,36.61,80.2,0,Wear
1092,17-01-2024 09:54,81.02,0.4,3.82,26,47.94,86.58,1,Overheating
1022,03-01-2024 20:10,78.84,0.51,3.65,68,41.94,70.42,1,Overheating
1005,21-01-2024 20:08,53.7,0.73,3.32,62,59.87,78.66,0,Wear
1031,16-01-2024 08:27,71.12,0.74,3.38,52,38.71,85.39,1,Good_Maintenance
1017,06-01-2024 19:42,71.94,0.81,3.5,58,58.49,72.79,0,Wear
1014,07-01-2024 06:34,57.16,0.97,3.03,36,47.4,86.54,0,Wear
1039,06-01-2024 22:06,61.37,0.66,3.05,74,34.15,92.62,1,Good_Maintenance
1095,17-01-2024 17:13,78.73,0.79,3.12,29,54.26,76.36,1,Overheating
1072,01-01-2024 18:30,70.56,1,3.34,69,61.87,83.71,0,Wear
1073,12-01-2024 10:05,62.4,0.6,2.93,60,51.02,84.82,0,Hydraulic
1083,01-01-2024 06:26,64.64,0.48,3,32,48.09,88.02,0,Hydraulic
1005,13-01-2024 21:44,60.39,0.64,4,54,68.59,74.29,0,Electrical
1062,24-01-2024 22:11,70.6,0.84,3.32,34,62,76.73,0,Wear
1066,22-01-2024 05:09,76.02,0.87,2.74,45,57.71,83.23,0,Wear
1010,05-01-2024 09:21,79.41,0.62,3.54,70,29.89,80.45,1,Overheating
1042,17-01-2024 23:20,64.66,0.58,3.09,58,43.02,89.11,0,Mechanical
1016,22-01-2024 22:06,67.17,0.41,2.96,58,47.86,78.47,1,Good_Maintenance
1095,29-01-2024 18:46,74.01,0.61,4.18,28,54.63,77.88,0,Electrical
1003,23-01-2024 14:01,77.62,0.42,3.23,35,58.96,81.85,0,Hydraulic
1062,17-01-2024 12:38,72.97,0.45,2.88,46,39.59,81.73,1,Good_Maintenance
1067,10-01-2024 10:05,80.14,0.64,2.97,65,55.79,79.4,0,Hydraulic
1080,16-01-2024 23:47,84.54,0.41,3.26,74,38.36,75.39,1,Overheating
1040,29-01-2024 19:40,56.96,0.65,3.26,47,57.11,80.71,0,Hydraulic
1082,23-01-2024 06:55,82.15,0.74,3.39,73,38.97,82.32,0,Wear
1004,04-01-2024 21:51,80.39,0.44,2.52,58,62.43,75.75,1,Overheating
1031,17-01-2024 21:29,60.6,0.51,2.75,54,52.54,74.32,0,Hydraulic
1085,30-01-2024 21:00,73.71,0.38,3.12,49,46.16,81.85,1,Good_Maintenance
1069,27-01-2024 08:17,75.09,0.69,2.99,48,53.04,95.47,1,Overheating
1034,05-01-2024 17:07,61.28,0.38,2.77,49,43.45,86.33,1,Good_Maintenance
1021,27-01-2024 09:20,69.51,0.7,3.35,54,50.23,79.07,1,Good_Maintenance
1064,19-01-2024 15:55,71.25,0.64,3.38,63,40.02,78.98,1,Good_Maintenance
1083,18-01-2024 00:34,61.36,0.92,3.89,68,52.97,80.87,0,Wear
1021,16-01-2024 16:20,67.29,0.85,3.48,40,47.47,77.11,1,Good_Maintenance
1010,15-01-2024 02:11,81.21,0.42,3.39,34,47.94,82.07,0,Hydraulic
1076,03-01-2024 23:28,83.47,0.87,3.13,55,49.58,72.7,0,Wear
1002,05-01-2024 16:14,61.17,0.52,4.29,35,41.11,77.78,1,Good_Maintenance
1008,13-01-2024 03:04,48.68,0.48,3.07,33,70.78,86.87,0,Hydraulic
1059,28-01-2024 02:08,79.9,0.52,3.06,60,47.96,83.64,0,Hydraulic
1075,06-01-2024 10:14,84.58,0.56,3.59,72,60.99,83.53,0,Electrical
1086,30-01-2024 23:14,77.01,0.92,2.56,43,38.35,85.7,1,Overheating
1013,06-01-2024 10:51,67.7,0.18,3.17,29,27.46,78.41,0,Mechanical
1096,02-01-2024 02:40,61.33,0.88,3.24,36,52.57,73.08,1,Good_Maintenance
1017,05-01-2024 18:26,74.93,0.72,3.04,34,60.66,81.09,1,Good_Maintenance
1072,03-01-2024 13:32,78.44,0.63,3.62,38,62.15,82.4,0,Electrical
1022,15-01-2024 03:33,64.72,0.51,3.4,44,59.34,88.74,1,Good_Maintenance
1073,23-01-2024 23:40,72.2,0.59,3.32,44,47.89,76.58,1,Good_Maintenance
1082,11-01-2024 07:27,66.52,0.73,3.23,68,55.76,78.77,1,Good_Maintenance
1046,11-01-2024 01:47,76.03,0.74,3.06,60,43.63,85.95,0,Wear
1068,07-01-2024 22:03,53.53,0.48,2.37,49,43.88,84.52,1,Good_Maintenance
1046,05-01-2024 05:46,73.17,0.72,3.42,65,52.19,72.72,0,Wear
1086,06-01-2024 02:13,67.07,0.51,3.58,70,52.37,85.86,1,Good_Maintenance
1029,23-01-2024 03:53,84.66,0.57,3.2,29,44.7,88.77,0,Mechanical
1024,22-01-2024 17:23,72.5,0.8,2.6,65,51.82,77.51,0,Wear
1027,28-01-2024 09:03,75.66,0.72,3,51,61.41,85.84,0,Wear
1097,27-01-2024 10:36,62.45,0.36,3.01,26,41.13,83.42,0,Mechanical
1024,21-01-2024 16:55,68.23,0.62,3.02,36,56.73,75.83,0,Hydraulic
1073,15-01-2024 07:04,73.16,0.66,3.4,52,36.36,73.59,1,Good_Maintenance
1077,18-01-2024 15:02,67.12,0.62,2.68,68,33.19,82.11,1,Good_Maintenance
1057,01-01-2024 17:44,68.06,0.22,3.12,37,53.03,85.62,1,Good_Maintenance
1093,30-01-2024 01:28,72.1,0.4,3.14,45,49.35,78.31,0,Hydraulic
1040,05-01-2024 17:40,56.29,0.33,3.8,67,51.15,74.18,0,Electrical
1024,06-01-2024 21:52,65.8,0.5,3.36,32,50.99,69.24,1,Good_Maintenance
1077,26-01-2024 12:05,76.31,0.62,3.02,36,59.56,80.7,0,Hydraulic
1098,14-01-2024 14:55,66.85,0.52,3.76,65,55.32,76.31,1,Good_Maintenance
1047,28-01-2024 14:56,88.69,0.51,2.72,68,54.68,75.91,0,Hydraulic
1097,13-01-2024 10:04,70.73,0.34,2.93,35,63.83,88.57,1,Good_Maintenance
1009,13-01-2024 11:12,55.18,0.41,2.47,43,59.03,83.88,0,Hydraulic
1098,07-01-2024 17:51,73.55,0.46,3.83,32,51.8,83.48,1,Good_Maintenance
1074,15-01-2024 05:13,61.55,0.73,3.29,51,60.56,79.76,1,Good_Maintenance
1010,13-01-2024 16:09,72.72,0.66,3.12,31,47.24,82.7,1,Good_Maintenance
1084,07-01-2024 15:57,65.47,0.72,3.7,45,47.51,81.57,1,Good_Maintenance
1020,16-01-2024 06:24,66,0.67,2.97,51,63.15,78.3,1,Good_Maintenance
1085,12-01-2024 09:08,78.28,0.72,3.02,38,47.73,79.91,1,Overheating
1044,29-01-2024 06:47,57.33,0.4,3.64,56,54.05,86.16,1,Good_Maintenance
1006,14-01-2024 01:02,66.12,0.8,2.97,53,53.52,81.78,0,Wear
1080,05-01-2024 14:08,65.22,0.76,3.01,48,51.55,92.04,0,Wear
1063,23-01-2024 23:55,80.7,0.54,3.23,52,68.01,86.48,1,Overheating
1063,30-01-2024 16:53,67.21,0.75,3.34,48,48.77,79.69,0,Wear
1001,05-01-2024 12:20,62.47,0.78,3.49,26,67.73,81.1,1,Overheating
1075,25-01-2024 13:02,71.85,0.59,3.11,55,39.24,80.12,0,Mechanical
1041,15-01-2024 00:49,62.85,0.68,2.53,36,49.53,87.1,1,Good_Maintenance
1081,15-01-2024 13:37,64.01,0.52,3.34,25,47.6,74.21,0,Hydraulic
1053,27-01-2024 10:00,75.52,0.8,3.28,45,57.75,79.41,0,Wear
1074,29-01-2024 19:02,47.07,0.53,3.27,53,36.43,83.58,1,Good_Maintenance
1015,03-01-2024 10:41,62.29,0.65,2.9,54,53.82,82.75,0,Hydraulic
1017,01-01-2024 21:40,64.59,0.59,2.45,66,59.25,87.54,0,Hydraulic
1098,19-01-2024 19:15,82.36,0.51,3.19,25,46.73,78.02,0,Hydraulic
1058,17-01-2024 15:39,73.56,0.34,2.82,46,43.79,72.23,0,Mechanical
1089,22-01-2024 09:22,69.75,0.73,3.42,66,43.86,82.6,1,Good_Maintenance
1015,09-01-2024 11:45,69.17,0.59,3.5,32,54.94,81.1,1,Good_Maintenance
1005,08-01-2024 23:21,70.99,0.87,2.58,37,34.14,82.36,1,Good_Maintenance
1056,15-01-2024 17:37,71.96,0.78,2.92,38,36.92,78.16,1,Good_Maintenance
1046,26-01-2024 19:13,71,0.78,3.88,66,50.83,83.18,1,Good_Maintenance
1047,11-01-2024 05:55,85.57,0.71,3.02,25,55.84,78.87,0,Wear
1041,18-01-2024 07:14,66.49,0.71,3.28,56,52.75,83.47,1,Mechanical
1075,25-01-2024 17:12,71.4,0.62,3.55,62,56.01,79.37,0,Electrical
1059,19-01-2024 05:49,70.3,0.72,3.29,36,39.53,87.97,0,Wear
1076,27-01-2024 21:32,77.51,0.53,3.64,71,32.52,71.2,0,Electrical
1003,18-01-2024 01:15,64.45,0.23,3.57,69,58.83,71.17,0,Electrical
1001,14-01-2024 19:14,67.07,0.71,3.73,71,37.32,83.33,0,Wear
1089,26-01-2024 08:55,57.91,0.71,3.27,40,55.15,72.67,0,Wear
1058,06-01-2024 12:05,77.9,0.4,3.04,48,31.71,80.86,1,Overheating
1026,03-01-2024 03:47,57.82,0.68,2.67,68,56.77,77.61,0,Electrical
1026,15-01-2024 11:32,74.32,0.67,3.37,44,49.98,86.75,0,Hydraulic
1078,21-01-2024 23:03,83.45,0.76,3.7,67,60.41,80.3,1,Overheating
1071,20-01-2024 04:17,85.41,0.58,2.9,68,57.92,77.42,0,Hydraulic
1006,07-01-2024 01:22,67.55,0.37,2.95,56,46.55,88.43,1,Good_Maintenance
1062,16-01-2024 17:11,67.23,0.53,3.06,51,44.53,83.23,0,Mechanical
1045,22-01-2024 23:02,69.41,0.53,2.84,58,53.16,74.41,0,Hydraulic
1062,06-01-2024 11:23,77.21,0.58,3.26,46,44.98,70.42,1,Overheating
1011,14-01-2024 16:28,68.94,0.62,3,27,17.23,86.63,0,Mechanical
1012,12-01-2024 22:37,67.81,0.56,2.72,41,47.19,81.68,1,Good_Maintenance
1042,15-01-2024 16:14,78.58,0.66,2.87,38,41.39,84.32,0,Mechanical
1016,29-01-2024 01:06,70.35,0.44,3.78,51,44.65,85.88,1,Good_Maintenance
1062,24-01-2024 07:10,68.78,0.65,3.25,63,52.97,83.01,1,Good_Maintenance
1080,11-01-2024 04:02,62.99,0.49,3.78,44,62.41,81.54,1,Good_Maintenance
1035,15-01-2024 04:39,78.22,0.57,2.98,70,68.38,79.45,0,Hydraulic
1084,23-01-2024 09:23,71.98,0.33,2.62,55,54.9,82.17,1,Good_Maintenance
1007,29-01-2024 03:57,69.91,0.74,3.09,65,44.05,78.37,1,Good_Maintenance
1068,18-01-2024 01:43,55.1,0.55,3.86,55,59.69,86.69,1,Good_Maintenance
1089,20-01-2024 16:29,77.64,0.65,2.27,53,34.89,83.53,0,Mechanical
1079,10-01-2024 17:22,60.93,0.48,2.5,66,43.09,87.43,0,Wear
1035,14-01-2024 13:23,73.62,0.52,3.08,67,47.7,81.68,1,Good_Maintenance
1027,04-01-2024 11:27,63.77,0.46,3.62,56,30.75,80.42,0,Electrical
1092,15-01-2024 04:35,61.42,0.62,2.78,54,52.47,79.58,0,Mechanical
1046,29-01-2024 00:23,77.43,0.69,3.27,67,41.78,88.56,1,Overheating
1075,18-01-2024 10:13,70.81,0.45,3.18,51,52.45,74.1,1,Good_Maintenance
1029,08-01-2024 20:14,70.33,0.62,3.68,43,47.34,70.78,1,Good_Maintenance
1022,27-01-2024 16:05,85.6,0.56,4.13,52,41.59,79.05,0,Electrical
1015,08-01-2024 13:48,85.48,0.63,2.89,69,40.01,79.49,1,Overheating
1013,09-01-2024 19:39,68.02,0.47,3.06,34,49.52,85.55,0,Hydraulic
1073,25-01-2024 01:13,59.54,0.67,3.17,40,57.25,86.97,1,Good_Maintenance
1070,01-01-2024 22:56,81.31,0.56,2.87,55,56.94,79.4,0,Hydraulic
1051,10-01-2024 21:35,59.24,0.58,3.91,34,52.94,77.96,0,Electrical
1036,10-01-2024 11:27,73.8,0.95,2.75,34,55.73,68.02,1,Good_Maintenance
1028,27-01-2024 12:16,67.86,0.34,3.7,52,50.74,91.86,1,Good_Maintenance
1066,06-01-2024 16:03,70.61,0.68,3.03,36,43.42,83.16,0,Mechanical
1014,28-01-2024 02:51,79.81,0.67,3.18,57,64.04,86.69,1,Overheating
1099,25-01-2024 03:04,63.71,0.69,3.25,52,43.45,85.55,1,Good_Maintenance
1046,05-01-2024 11:23,65.13,0.69,3.01,42,65.76,71.07,0,Hydraulic
1045,10-01-2024 06:04,76.06,0.63,3.51,52,56.36,77.56,1,Overheating
1051,15-01-2024 16:23,84.31,0.66,3.37,52,47.47,80.02,0,Hydraulic
1018,29-01-2024 00:43,89.79,1,3.81,67,37.15,79.19,1,Overheating
1076,04-01-2024 10:00,58.39,0.57,3.46,63,53.37,84.24,0,Electrical
1020,13-01-2024 01:35,66.64,0.57,2.72,38,49.52,73.3,1,Good_Maintenance
1063,27-01-2024 09:16,61.75,0.44,3.14,32,62.13,77.92,0,Hydraulic
1036,09-01-2024 03:48,76.77,0.48,3.83,54,39.62,80.01,1,Overheating
1026,20-01-2024 19:35,70.49,0.63,2.97,60,60.57,75.31,1,Good_Maintenance
1054,11-01-2024 21:55,77.02,0.66,3.79,27,64.75,84.76,1,Overheating
1028,05-01-2024 11:30,66.84,0.58,3.49,34,42.81,81.46,0,Electrical
1019,18-01-2024 08:50,75.6,0.7,3.52,33,57.38,86.09,1,Overheating
1024,01-01-2024 00:20,68.57,0.54,2.34,71,64.04,90.17,0,Hydraulic
1069,11-01-2024 05:17,71.14,0.97,3.37,64,63.61,79.12,0,Wear
1062,30-01-2024 18:45,65.39,0.62,4.03,37,60.53,84.26,1,Mechanical
1035,07-01-2024 17:04,80.88,0.7,2.85,46,67.2,70.51,0,Hydraulic
1001,01-01-2024 18:19,59.9,0.62,3.84,48,50.67,72.69,1,Good_Maintenance
1021,17-01-2024 03:05,69.09,0.51,3.27,31,49.55,81.61,0,Hydraulic
1095,02-01-2024 19:57,84.25,0.52,2.88,37,65.69,78.45,1,Overheating
1015,29-01-2024 17:09,80.21,0.43,3.09,30,26.4,88.07,1,Overheating
1017,29-01-2024 03:12,63.25,0.34,2.52,34,47.15,83.11,1,Good_Maintenance
1068,14-01-2024 17:57,63.66,0.74,3.22,35,41.84,72.84,0,Wear
1053,28-01-2024 22:25,74.11,0.51,3.36,53,50.42,81.54,0,Hydraulic
1099,08-01-2024 12:07,75.2,0.59,4.15,40,54.17,77.74,0,Electrical
1029,13-01-2024 07:38,79.52,0.83,3.35,44,55.87,86.69,1,Overheating
1044,05-01-2024 10:42,58.73,0.78,3.77,45,50.78,78.98,0,Wear
1018,04-01-2024 03:21,80.53,0.62,2.8,53,51.72,78.39,0,Hydraulic
1086,06-01-2024 19:42,62.79,0.57,3.13,38,59.69,75.03,1,Good_Maintenance
1033,26-01-2024 18:41,80.68,0.58,3.33,65,44.29,74.26,1,Overheating
1012,11-01-2024 11:05,57.08,0.93,2.86,40,46.55,76.06,0,Wear
1042,14-01-2024 20:14,61.09,0.63,3.11,33,40.85,84.85,1,Good_Maintenance
1061,11-01-2024 00:25,83.77,1.05,3.59,30,49.87,88.52,0,Wear
1092,10-01-2024 02:31,84.21,0.4,4.17,62,33.78,88.13,1,Overheating
1099,29-01-2024 07:59,70.8,0.61,3.53,53,63,82.36,0,Electrical
1021,11-01-2024 18:30,67.37,0.77,2.92,42,57.96,76.11,0,Wear
1051,27-01-2024 06:51,69.87,0.76,3.19,48,40.18,73.85,1,Good_Maintenance
1051,07-01-2024 02:56,73.32,0.69,2.78,41,62.35,81.18,1,Hydraulic
1035,09-01-2024 13:17,74.04,0.51,3.3,60,47.34,74.99,0,Hydraulic
1072,02-01-2024 12:15,67.64,0.4,3.8,45,42.99,90.12,0,Electrical
1018,08-01-2024 21:01,54.52,0.57,3.32,43,53.74,83.85,0,Hydraulic
1037,18-01-2024 19:34,65.65,0.76,3.2,47,33.49,80.04,1,Good_Maintenance
1069,16-01-2024 00:08,57.56,0.86,3.17,51,46.54,81.22,1,Good_Maintenance
1078,13-01-2024 04:59,76.13,0.62,3.28,35,53.73,80.01,1,Overheating
1056,21-01-2024 23:14,72.95,0.59,3.87,50,67.83,85.47,0,Electrical
1019,25-01-2024 04:37,69.11,0.63,3.51,35,37.27,81.69,0,Electrical
1008,03-01-2024 07:58,67.99,0.63,2.79,67,38.07,76.8,0,Mechanical
1031,14-01-2024 01:42,85.73,0.78,2.96,46,47.6,81.73,1,Overheating
1003,29-01-2024 20:56,79.17,0.54,3.69,43,46.77,78.87,0,Electrical
1049,26-01-2024 16:52,71.64,0.58,3.36,32,57.84,78.03,1,Good_Maintenance
1081,14-01-2024 16:47,65.7,0.67,2.47,47,65.23,78.36,0,Hydraulic
1004,25-01-2024 00:19,80.32,0.51,3.62,72,60.27,79.22,0,Electrical
1019,22-01-2024 12:58,70.88,0.46,3.03,47,45.59,65.54,0,Hydraulic
1086,12-01-2024 11:55,64.81,0.81,2.92,64,64.51,82.78,0,Wear
1074,05-01-2024 02:26,65.28,0.6,3.62,33,49.23,83.38,0,Electrical
1036,29-01-2024 07:11,75.29,0.73,3.59,48,55.19,74.77,0,Wear
1021,03-01-2024 19:43,77.62,0.7,3.16,36,54.19,72.19,1,Overheating
1057,07-01-2024 00:04,75.08,0.39,3.38,36,54.47,87.25,1,Overheating
1067,30-01-2024 10:18,75.26,0.5,2.96,56,58.74,90.78,0,Hydraulic
1092,06-01-2024 15:42,67.57,0.61,2.9,26,58.06,79.57,0,Hydraulic
1043,22-01-2024 23:24,65.65,0.56,3.06,30,57.26,85.64,0,Hydraulic
1033,24-01-2024 06:41,71.19,0.64,3.06,28,44.75,79.23,0,Mechanical
1076,09-01-2024 00:44,69.34,0.63,2.96,37,41.31,81.03,1,Good_Maintenance
1041,28-01-2024 12:19,61.99,0.72,3.55,60,57.44,77.99,0,Wear
1008,04-01-2024 13:04,69.74,0.59,3.24,65,53.35,83.77,0,Hydraulic
1094,19-01-2024 22:59,75.52,0.61,2.82,63,58.79,81.59,0,Hydraulic
1006,10-01-2024 07:41,66.88,0.38,2.95,62,45.38,87.05,1,Good_Maintenance
1067,17-01-2024 02:51,82.7,0.51,2.71,42,57.42,78.36,0,Hydraulic
1018,08-01-2024 18:42,59.99,0.52,3.17,39,46.97,82.29,0,Hydraulic
1093,30-01-2024 07:05,63.41,0.53,3.78,72,46.35,84.02,1,Good_Maintenance
1030,29-01-2024 13:27,65.42,0.54,3.32,57,61.74,82.32,0,Hydraulic
1034,03-01-2024 13:25,76.58,0.69,3.24,66,61,81.74,0,Hydraulic
1056,18-01-2024 03:01,71.7,0.87,2.61,54,52.19,87.31,0,Wear
1084,30-01-2024 14:37,62.91,0.4,3.75,60,46.54,74.84,1,Good_Maintenance
1060,13-01-2024 18:06,55.02,0.57,3.22,49,49.17,82.98,0,Hydraulic
1030,27-01-2024 04:32,60.51,0.47,3.24,28,51.48,76.47,0,Hydraulic
1082,17-01-2024 20:36,55.97,0.4,2.74,42,46.12,75.7,0,Hydraulic
1094,11-01-2024 16:50,76.99,0.52,3.15,69,53.22,78.14,0,Hydraulic
1052,07-01-2024 17:18,61.53,0.44,2.83,57,44.94,81.83,0,Mechanical
1031,18-01-2024 01:35,75.44,0.63,2.93,44,65.53,82.39,0,Hydraulic
1065,29-01-2024 18:01,74.35,0.58,2.52,66,30.17,78.86,0,Mechanical
1058,29-01-2024 15:10,79.53,0.56,2.42,45,43.66,84.1,0,Mechanical
1009,10-01-2024 15:28,64.28,0.65,4.06,25,57.73,84.49,0,Electrical
1001,12-01-2024 14:47,73.24,0.39,3.28,58,65.77,89.16,0,Hydraulic
1065,03-01-2024 03:21,70.97,0.45,3.66,33,44.02,77.97,1,Good_Maintenance
1059,16-01-2024 23:41,71,0.65,3.08,25,47.7,76.27,1,Good_Maintenance
1087,07-01-2024 13:29,69.85,0.45,3.13,71,54.6,80.57,0,Hydraulic
1016,11-01-2024 20:57,76.74,0.29,2.78,51,54.99,73.07,1,Overheating
1095,25-01-2024 08:19,75.86,0.84,3.44,39,51.36,91.1,0,Wear
1015,02-01-2024 01:32,69.98,0.65,3.5,48,57.81,78.4,1,Good_Maintenance
1015,26-01-2024 18:50,66.32,0.75,3.41,49,52.96,76.03,0,Wear
1045,12-01-2024 02:55,65.41,0.49,3.2,58,53.16,80.38,0,Hydraulic
1038,27-01-2024 05:16,70.28,0.39,3.32,68,65.68,80.49,1,Good_Maintenance
1030,05-01-2024 09:44,71.77,0.64,3.03,74,48.34,81.21,1,Good_Maintenance
1087,29-01-2024 14:38,69.27,0.43,3.62,34,47.59,82.3,0,Electrical
1000,07-01-2024 07:46,59.67,0.75,2.65,54,46.96,75.19,1,Good_Maintenance
1010,24-01-2024 18:06,67.56,0.64,2.88,69,44.1,81.77,1,Good_Maintenance
1084,07-01-2024 16:52,65.78,0.63,3.11,65,48.85,78.59,0,Hydraulic
1003,18-01-2024 01:10,70.12,0.63,2.7,49,43.85,77.82,1,Good_Maintenance
1070,05-01-2024 10:29,90.29,0.91,2.59,27,54.62,84.59,1,Overheating
1025,16-01-2024 12:41,73.44,0.7,3.11,46,54.75,72.03,0,Hydraulic
1049,25-01-2024 21:27,80.1,0.57,3.03,64,52.42,83.63,0,Overheating
1011,28-01-2024 03:03,64.53,0.62,3.14,70,53.99,88.95,1,Good_Maintenance
1094,10-01-2024 12:23,70.18,0.47,3.21,48,58.12,81.97,1,Good_Maintenance
1080,13-01-2024 22:42,79.83,0.52,3.44,51,39.75,90.07,0,Electrical
1096,29-01-2024 16:46,57.36,0.79,3.24,50,52.73,83.69,0,Wear
1074,26-01-2024 08:29,68.13,0.61,3.9,40,66.06,78.61,0,Overheating
1091,10-01-2024 15:21,74.97,0.71,3.28,62,44.68,76.07,1,Good_Maintenance
1095,11-01-2024 16:54,69.42,0.47,3.82,65,75.06,79.39,1,Good_Maintenance
1064,10-01-2024 22:49,65.46,0.73,3.62,28,46.97,80.7,0,Wear
1046,16-01-2024 20:31,65.91,0.57,3.66,47,52.48,78.57,0,Electrical
1091,29-01-2024 12:51,72.52,0.63,2.58,43,52.92,83.79,0,Hydraulic
1052,06-01-2024 06:28,57.44,0.61,3.28,39,35.69,73.38,1,Mechanical
1070,01-01-2024 15:03,71,0.63,3.35,55,42.01,74.52,1,Good_Maintenance
1001,30-01-2024 16:03,75.81,0.58,3.08,48,56.6,81.08,0,Hydraulic
1023,25-01-2024 16:52,67.1,0.79,3.26,35,47.68,76.82,0,Wear
1003,13-01-2024 05:30,57.52,0.37,2.79,34,41.3,79.16,0,Mechanical
1018,24-01-2024 15:32,65.9,0.68,3.77,32,62.16,73.68,0,Electrical
1025,24-01-2024 05:37,69.01,0.5,3.2,27,53.09,78.44,1,Mechanical
1074,15-01-2024 22:47,61.39,0.46,3.36,43,48.59,78.57,0,Hydraulic
1039,27-01-2024 01:50,70.25,0.92,2.88,28,72.84,76.84,1,Good_Maintenance
1049,21-01-2024 03:31,71.38,0.46,3.83,53,40,81.94,1,Good_Maintenance
1042,26-01-2024 21:15,79.62,0.33,3.53,69,39.67,74.72,1,Overheating
1074,25-01-2024 03:24,68.68,0.74,3.62,65,46.02,87.15,1,Good_Maintenance
1066,23-01-2024 05:24,70.89,0.53,4.01,45,52.79,81.43,0,Electrical
1011,17-01-2024 17:04,65.59,0.79,3.12,69,54.52,76.73,1,Electrical
1066,20-01-2024 22:22,66.18,0.26,3.44,33,42.73,64.92,1,Good_Maintenance
1026,15-01-2024 00:05,75.63,0.88,3.41,72,36.08,89.84,0,Wear
1053,06-01-2024 23:51,68.12,0.74,2.98,42,55.84,82.71,1,Good_Maintenance
1065,16-01-2024 04:12,76.61,0.57,3.35,43,45.58,85.5,1,Overheating
1048,04-01-2024 03:07,69.63,0.34,2.88,41,50.08,83.27,1,Good_Maintenance
1015,01-01-2024 08:47,60.85,0.4,3.19,68,50.86,84.51,0,Hydraulic
1001,21-01-2024 03:01,64.46,0.5,2.55,67,59.56,81.38,0,Hydraulic
1059,25-01-2024 20:04,89.35,0.71,2.89,48,44.87,81.94,0,Wear
1053,26-01-2024 03:55,69.2,0.47,2.47,73,65.89,80.95,1,Good_Maintenance
1029,24-01-2024 05:51,57.08,0.29,3.81,30,48.53,84.19,1,Good_Maintenance
1083,01-01-2024 11:02,60.89,0.63,3.47,55,36.58,84.39,1,Good_Maintenance
1037,18-01-2024 07:40,64.3,0.75,3.01,51,39.92,81.95,0,Wear
1027,30-01-2024 02:02,62.85,0.93,2.9,71,39.47,84.51,0,Wear
1024,05-01-2024 08:16,61.21,0.45,3.66,58,42.72,84.85,0,Electrical
1095,20-01-2024 17:52,81.7,0.46,3.91,70,52.58,77.16,0,Electrical
1009,06-01-2024 19:27,75.32,0.15,3.52,51,60.06,76.97,1,Overheating
1059,27-01-2024 10:25,68.4,0.37,3.73,51,27.79,84.26,1,Good_Maintenance
1041,18-01-2024 17:11,65.3,0.44,3.2,59,58.95,76.6,0,Hydraulic
1039,06-01-2024 22:53,68.71,0.47,2.37,36,64.13,82.17,0,Hydraulic
1096,11-01-2024 19:42,84.25,0.52,3.16,53,70.51,75.26,0,Hydraulic
1076,04-01-2024 17:38,63.08,0.69,3.25,30,54.2,78.87,0,Hydraulic
1041,10-01-2024 09:00,57.38,0.68,3.63,61,32.22,67.04,0,Electrical
1046,01-01-2024 05:05,75.34,0.52,3.05,31,36.56,77.04,1,Overheating
1036,16-01-2024 04:41,78.07,0.6,2.74,30,58.92,80.79,1,Overheating
1079,04-01-2024 06:17,81.61,0.4,2.49,43,50.93,76.21,0,Hydraulic
1021,06-01-2024 00:22,67.18,0.52,3.46,38,43.7,71.47,0,Electrical
1056,06-01-2024 12:13,67.26,0.41,3.08,74,35.08,76.08,0,Mechanical
1083,13-01-2024 09:29,86.1,0.49,2.76,45,39.23,78.47,1,Overheating
1026,17-01-2024 19:56,74.76,0.88,3.45,38,55.25,82.53,1,Good_Maintenance
1040,24-01-2024 00:50,69.32,0.62,3.52,64,54.79,79.77,0,Electrical
1079,09-01-2024 23:01,74.03,0.51,3.12,38,59.66,75.29,0,Hydraulic
